# num_greedy 30
1 ; 872.0 ; [ 2.98485728 14.07575825 14.07575825 14.07575825  2.98485728 19.62120874  2.98485728 19.62120874 14.07575825 14.07575825 14.07575825 19.62120874 17.77272524 28.86362622 28.86362622 28.86362622 17.77272524  4.83334077 17.77272524  4.83334077 28.86362622 28.86362622 28.86362622  4.83334077 25.16665923  6.68182427  6.68182427  6.68182427 25.16665923 27.01514272 25.16665923 27.01514272  6.68182427  6.68182427  6.68182427 27.01514272]
2 ; 896.0 ; [ 5.31869377 12.6325342  13.75385395 14.53750464 -1.18050491 17.90260561 -1.50361209 23.63374847 11.86144016 14.980538   17.52212509 20.47089753 21.29386398 27.54778632 29.83700492 29.39224125 15.56056224  0.80234126 21.94932057  3.01375809 31.27885645 31.43239498 27.36198519  7.21259243 26.30548387  8.78578874  6.68381754  2.19121532 22.9657219  31.48660382 25.38951161 26.23444352  5.46976627  8.58028089  6.11631505 27.83140274]
3 ; 899.0 ; [ 1.66338275 10.10609236 13.89710654 15.76598262 -0.84891476 20.82231438 -5.39067419 23.19221983 12.30565461 12.20275997 16.01914827 20.84662803 25.56392528 25.03959482 33.05630017 33.6126497  16.80083548  4.68077031 24.08464734  0.24212593 29.11487236 31.45133945 25.32459617  8.87314896 28.45951861 12.86277683  7.69526225  5.04903814 24.04840022 32.44102253 27.21261109 25.43041784  1.68466865  4.84777016  6.95665368 30.68942752]
4 ; 899.0 ; [ 1.66338275 10.10609236 13.89710654 15.76598262 -0.84891476 20.82231438 -5.39067419 23.19221983 12.30565461 12.20275997 16.01914827 20.84662803 25.56392528 25.03959482 33.05630017 33.6126497  16.80083548  4.68077031 24.08464734  0.24212593 29.11487236 31.45133945 25.32459617  8.87314896 28.45951861 12.86277683  7.69526225  5.04903814 24.04840022 32.44102253 27.21261109 25.43041784  1.68466865  4.84777016  6.95665368 30.68942752]
5 ; 899.0 ; [ 1.66338275 10.10609236 13.89710654 15.76598262 -0.84891476 20.82231438 -5.39067419 23.19221983 12.30565461 12.20275997 16.01914827 20.84662803 25.56392528 25.03959482 33.05630017 33.6126497  16.80083548  4.68077031 24.08464734  0.24212593 29.11487236 31.45133945 25.32459617  8.87314896 28.45951861 12.86277683  7.69526225  5.04903814 24.04840022 32.44102253 27.21261109 25.43041784  1.68466865  4.84777016  6.95665368 30.68942752]
6 ; 899.0 ; [ 1.66338275 10.10609236 13.89710654 15.76598262 -0.84891476 20.82231438 -5.39067419 23.19221983 12.30565461 12.20275997 16.01914827 20.84662803 25.56392528 25.03959482 33.05630017 33.6126497  16.80083548  4.68077031 24.08464734  0.24212593 29.11487236 31.45133945 25.32459617  8.87314896 28.45951861 12.86277683  7.69526225  5.04903814 24.04840022 32.44102253 27.21261109 25.43041784  1.68466865  4.84777016  6.95665368 30.68942752]
7 ; 899.0 ; [ 1.66338275 10.10609236 13.89710654 15.76598262 -0.84891476 20.82231438 -5.39067419 23.19221983 12.30565461 12.20275997 16.01914827 20.84662803 25.56392528 25.03959482 33.05630017 33.6126497  16.80083548  4.68077031 24.08464734  0.24212593 29.11487236 31.45133945 25.32459617  8.87314896 28.45951861 12.86277683  7.69526225  5.04903814 24.04840022 32.44102253 27.21261109 25.43041784  1.68466865  4.84777016  6.95665368 30.68942752]
8 ; 899.0 ; [ 1.66338275 10.10609236 13.89710654 15.76598262 -0.84891476 20.82231438 -5.39067419 23.19221983 12.30565461 12.20275997 16.01914827 20.84662803 25.56392528 25.03959482 33.05630017 33.6126497  16.80083548  4.68077031 24.08464734  0.24212593 29.11487236 31.45133945 25.32459617  8.87314896 28.45951861 12.86277683  7.69526225  5.04903814 24.04840022 32.44102253 27.21261109 25.43041784  1.68466865  4.84777016  6.95665368 30.68942752]
9 ; 900.0 ; [ 2.90581032 11.2217745  13.23376568 11.38499012  2.42523393 16.99673006 -5.38477854 27.14248126  8.20008394 12.40973472 14.62340898 21.34070546 28.18617529 27.16982396 36.03633659 29.97046476 14.76834331  6.81857197 26.59109128 -2.62520594 28.83189352 32.59966507 25.90391445  6.69045936 29.42948771 12.47884466  7.664079    2.36470483 28.36559042 31.65768096 26.56395969 26.32246411  6.06798514  5.55740683  6.70602979 28.24692151]
