# num_recuit_simule 30
21 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
22 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
23 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
24 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
25 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
26 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
27 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
28 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
29 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
30 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
31 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
32 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
33 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
34 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
35 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
36 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
37 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
